,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
risk_R[35],0.41,0.01,0.4,0.43,0.0,0.0,4204.68,3114.75,1.0
risk_R[36],0.47,0.02,0.44,0.5,0.0,0.0,3646.84,3115.86,1.0
d_R[0],0.98,0.01,0.97,0.99,0.0,0.0,4563.85,3006.92,1.0
d_R[1],0.98,0.0,0.98,0.99,0.0,0.0,4923.11,2696.56,1.0
d_R[2],0.99,0.0,0.98,0.99,0.0,0.0,5003.95,2837.21,1.0
d_R[3],0.99,0.0,0.98,0.99,0.0,0.0,5073.54,2910.01,1.0
d_R[4],0.99,0.0,0.98,0.99,0.0,0.0,5108.64,2785.33,1.0
d_R[5],0.99,0.0,0.98,0.99,0.0,0.0,5137.95,2825.91,1.0
d_R[6],0.99,0.0,0.98,0.99,0.0,0.0,5106.75,2870.34,1.0
d_R[7],0.99,0.0,0.98,0.99,0.0,0.0,5120.87,2891.66,1.0
d_R[8],0.99,0.0,0.98,0.99,0.0,0.0,5119.41,2784.03,1.0
d_R[9],0.99,0.0,0.98,0.99,0.0,0.0,5103.68,2892.56,1.0
d_R[10],0.99,0.0,0.98,0.99,0.0,0.0,5095.39,2870.28,1.0
d_R[11],0.98,0.0,0.97,0.99,0.0,0.0,5020.87,3080.56,1.0
d_R[12],0.98,0.01,0.97,0.99,0.0,0.0,4934.15,2941.09,1.0
d_R[13],0.98,0.0,0.98,0.99,0.0,0.0,4539.71,2932.85,1.0
d_R[14],0.98,0.0,0.98,0.99,0.0,0.0,4992.63,2849.41,1.0
d_R[15],0.98,0.0,0.98,0.99,0.0,0.0,5050.17,2890.55,1.0
d_R[16],0.98,0.0,0.97,0.99,0.0,0.0,5008.77,3078.64,1.0
d_R[17],0.98,0.0,0.97,0.99,0.0,0.0,5101.48,3006.51,1.0
d_R[18],0.98,0.0,0.97,0.99,0.0,0.0,5081.06,2766.28,1.0
d_R[19],0.98,0.0,0.97,0.99,0.0,0.0,5054.9,2915.45,1.0
d_R[20],0.98,0.0,0.97,0.99,0.0,0.0,5105.58,2828.37,1.0
d_R[21],0.98,0.0,0.97,0.99,0.0,0.0,5047.96,2848.17,1.0
d_R[22],0.98,0.0,0.98,0.99,0.0,0.0,5102.08,2801.95,1.0
d_R[23],0.98,0.0,0.97,0.99,0.0,0.0,5084.89,2889.27,1.0
d_R[24],0.98,0.0,0.97,0.99,0.0,0.0,5085.21,2998.12,1.0
d_R[25],0.98,0.0,0.97,0.99,0.0,0.0,5114.22,2826.2,1.0
d_R[26],0.98,0.0,0.97,0.99,0.0,0.0,5104.69,2784.03,1.0
d_R[27],0.98,0.01,0.97,0.99,0.0,0.0,5024.8,3006.67,1.0
d_R[28],0.98,0.01,0.96,0.99,0.0,0.0,5055.34,3080.5,1.0
d_R[29],0.97,0.01,0.96,0.99,0.0,0.0,5084.03,3053.69,1.0
d_R[30],0.97,0.01,0.96,0.98,0.0,0.0,5080.71,2936.82,1.0
d_R[31],0.98,0.01,0.97,0.99,0.0,0.0,4989.41,2742.04,1.0
d_R[32],0.98,0.0,0.97,0.99,0.0,0.0,4987.67,2867.1,1.0
d_R[33],0.98,0.0,0.97,0.99,0.0,0.0,5091.38,2886.77,1.0
d_R[34],0.98,0.0,0.98,0.99,0.0,0.0,5129.09,2933.37,1.0
d_R[35],0.98,0.0,0.98,0.99,0.0,0.0,5128.9,2889.45,1.0
d_R[36],0.98,0.0,0.97,0.99,0.0,0.0,5034.53,2973.27,1.0
risk_C[0],0.43,0.02,0.41,0.46,0.0,0.0,3708.86,3088.79,1.0
risk_C[1],0.5,0.02,0.47,0.52,0.0,0.0,4096.07,2943.93,1.0
risk_C[2],0.52,0.01,0.5,0.53,0.0,0.0,5066.19,3130.09,1.0
risk_C[3],0.49,0.01,0.48,0.5,0.0,0.0,3182.44,2787.0,1.0
risk_C[4],0.45,0.01,0.42,0.46,0.0,0.0,3961.12,3192.39,1.0
risk_C[5],0.41,0.01,0.4,0.43,0.0,0.0,4346.33,3028.59,1.0
risk_C[6],0.39,0.01,0.37,0.4,0.0,0.0,4421.99,3164.52,1.0
risk_C[7],0.37,0.01,0.36,0.38,0.0,0.0,4869.0,3217.34,1.0
risk_C[8],0.36,0.01,0.36,0.37,0.0,0.0,4709.36,3274.05,1.0
risk_C[9],0.36,0.0,0.35,0.36,0.0,0.0,4620.62,3273.96,1.0
risk_C[10],0.35,0.0,0.35,0.36,0.0,0.0,4775.41,3273.05,1.0
risk_C[11],0.35,0.0,0.34,0.35,0.0,0.0,4407.41,3274.42,1.0
risk_C[12],0.35,0.0,0.34,0.35,0.0,0.0,5531.89,3357.77,1.0
risk_C[13],0.35,0.0,0.35,0.35,0.0,0.0,3738.44,2632.14,1.0
risk_C[14],0.35,0.0,0.35,0.35,0.0,0.0,3117.12,2925.69,1.0
risk_C[15],0.35,0.0,0.35,0.35,0.0,0.0,3742.28,3244.47,1.0
risk_C[16],0.35,0.0,0.35,0.35,0.0,0.0,4551.81,3217.34,1.0
risk_C[17],0.35,0.0,0.35,0.35,0.0,0.0,3821.82,2709.48,1.0
risk_C[18],0.35,0.0,0.35,0.35,0.0,0.0,3963.14,3063.88,1.0
risk_C[19],0.36,0.0,0.35,0.36,0.0,0.0,4087.42,2816.79,1.0
risk_C[20],0.36,0.0,0.36,0.37,0.0,0.0,3992.04,2993.47,1.0
risk_C[21],0.37,0.0,0.37,0.38,0.0,0.0,3968.66,2833.64,1.0
risk_C[22],0.38,0.0,0.37,0.38,0.0,0.0,4273.61,3273.96,1.0
risk_C[23],0.38,0.0,0.38,0.38,0.0,0.0,4939.79,3165.43,1.0
risk_C[24],0.38,0.0,0.38,0.38,0.0,0.0,3594.74,2820.09,1.0
risk_C[25],0.38,0.0,0.38,0.39,0.0,0.0,3590.2,2921.54,1.0
risk_C[26],0.39,0.0,0.39,0.4,0.0,0.0,3746.27,2919.49,1.0
risk_C[27],0.4,0.0,0.4,0.41,0.0,0.0,4337.89,3215.3,1.0
risk_C[28],0.42,0.01,0.41,0.43,0.0,0.0,3769.46,2897.45,1.0
risk_C[29],0.47,0.01,0.44,0.49,0.0,0.0,3694.08,2942.64,1.0
risk_C[30],0.55,0.02,0.51,0.6,0.0,0.0,3799.17,2897.72,1.0
risk_C[31],0.69,0.04,0.62,0.76,0.0,0.0,3848.98,2854.7,1.0
risk_C[32],0.81,0.04,0.74,0.88,0.0,0.0,4239.03,3191.33,1.0
risk_C[33],0.87,0.03,0.82,0.91,0.0,0.0,4818.7,3138.13,1.0
risk_C[34],0.89,0.02,0.86,0.91,0.0,0.0,5318.33,3079.04,1.0
risk_C[35],0.9,0.01,0.88,0.91,0.0,0.0,6151.29,3355.07,1.0
risk_C[36],0.9,0.01,0.89,0.91,0.0,0.0,3685.52,3247.98,1.0
d_C[0],0.98,0.0,0.98,0.99,0.0,0.0,5431.05,3215.24,1.0
