,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h[15],-0.27,0.04,-0.34,-0.21,0.0,0.0,3106.72,2943.19,1.0
h[16],-0.27,0.04,-0.34,-0.21,0.0,0.0,3106.72,2943.19,1.0
h[17],-0.09,0.01,-0.11,-0.07,0.0,0.0,3106.72,2943.19,1.0
h[18],-0.09,0.01,-0.11,-0.07,0.0,0.0,3106.72,2943.19,1.0
h[19],-0.09,0.01,-0.11,-0.07,0.0,0.0,3106.72,2943.19,1.0
h[20],-0.09,0.01,-0.11,-0.07,0.0,0.0,3106.72,2943.19,1.0
h[21],-0.09,0.01,-0.11,-0.07,0.0,0.0,3106.72,2943.19,1.0
h[22],-0.33,0.04,-0.42,-0.25,0.0,0.0,3106.72,2943.19,1.0
h[23],-0.33,0.04,-0.42,-0.25,0.0,0.0,3106.72,2943.19,1.0
h[24],-0.33,0.04,-0.42,-0.25,0.0,0.0,3106.72,2943.19,1.0
h[25],-0.33,0.04,-0.42,-0.25,0.0,0.0,3106.72,2943.19,1.0
h[26],-0.4,0.05,-0.5,-0.31,0.0,0.0,3106.72,2943.19,1.0
h[27],-0.4,0.05,-0.5,-0.31,0.0,0.0,3106.72,2943.19,1.0
h[28],-0.4,0.05,-0.5,-0.31,0.0,0.0,3106.72,2943.19,1.0
h[29],-0.4,0.05,-0.5,-0.31,0.0,0.0,3106.72,2943.19,1.0
h[30],-0.18,0.02,-0.22,-0.13,0.0,0.0,3106.72,2943.19,1.0
h[31],-0.18,0.02,-0.22,-0.13,0.0,0.0,3106.72,2943.19,1.0
h[32],-0.18,0.02,-0.22,-0.13,0.0,0.0,3106.72,2943.19,1.0
h[33],-0.18,0.02,-0.22,-0.13,0.0,0.0,3106.72,2943.19,1.0
h[34],-0.18,0.02,-0.22,-0.13,0.0,0.0,3106.72,2943.19,1.0
h[35],-0.06,0.01,-0.07,-0.04,0.0,0.0,3106.72,2943.19,1.0
h[36],-0.06,0.01,-0.07,-0.04,0.0,0.0,3106.72,2943.19,1.0
o_*[0],6.44,0.08,6.29,6.6,0.0,0.0,7776.53,3487.27,1.0
o_*[1],6.01,0.08,5.86,6.17,0.0,0.0,7776.53,3487.27,1.0
o_*[2],6.05,0.08,5.9,6.21,0.0,0.0,7776.53,3487.27,1.0
o_*[3],6.68,0.08,6.53,6.84,0.0,0.0,7776.53,3487.27,1.0
o_*[4],6.83,0.08,6.68,6.97,0.0,0.0,7174.71,3312.6,1.0
o_*[5],7.13,0.08,6.98,7.27,0.0,0.0,7174.71,3312.6,1.0
o_*[6],7.05,0.08,6.9,7.19,0.0,0.0,7174.71,3312.6,1.0
o_*[7],6.64,0.08,6.49,6.78,0.0,0.0,7174.71,3312.6,1.0
o_*[8],7.15,0.08,7.0,7.29,0.0,0.0,7174.71,3312.6,1.0
o_*[9],7.28,0.06,7.17,7.39,0.0,0.0,3262.61,3127.38,1.0
o_*[10],7.44,0.06,7.33,7.55,0.0,0.0,3262.61,3127.38,1.0
o_*[11],7.71,0.06,7.6,7.82,0.0,0.0,3262.61,3127.38,1.0
o_*[12],7.64,0.06,7.53,7.75,0.0,0.0,3262.61,3127.38,1.0
o_*[13],7.95,0.07,7.82,8.08,0.0,0.0,2374.15,2712.04,1.0
o_*[14],7.93,0.07,7.8,8.06,0.0,0.0,2374.15,2712.04,1.0
o_*[15],7.88,0.07,7.75,8.01,0.0,0.0,2374.15,2712.04,1.0
o_*[16],7.78,0.07,7.65,7.91,0.0,0.0,2374.15,2712.04,1.0
o_*[17],7.74,0.04,7.66,7.82,0.0,0.0,2569.15,2863.39,1.0
o_*[18],7.8,0.04,7.72,7.88,0.0,0.0,2569.15,2863.39,1.0
o_*[19],7.52,0.04,7.44,7.6,0.0,0.0,2569.15,2863.39,1.0
o_*[20],7.91,0.04,7.83,7.99,0.0,0.0,2569.15,2863.39,1.0
o_*[21],8.08,0.04,8.0,8.16,0.0,0.0,2569.15,2863.39,1.0
o_*[22],8.08,0.06,7.96,8.2,0.0,0.0,2399.93,2962.96,1.0
o_*[23],8.19,0.06,8.07,8.31,0.0,0.0,2399.93,2962.96,1.0
o_*[24],8.21,0.06,8.09,8.33,0.0,0.0,2399.93,2962.96,1.0
o_*[25],8.32,0.06,8.2,8.44,0.0,0.0,2399.93,2962.96,1.0
o_*[26],8.14,0.07,8.0,8.26,0.0,0.0,2474.84,2852.24,1.0
o_*[27],8.08,0.07,7.94,8.2,0.0,0.0,2474.84,2852.24,1.0
o_*[28],7.85,0.07,7.71,7.97,0.0,0.0,2474.84,2852.24,1.0
o_*[29],8.0,0.07,7.86,8.12,0.0,0.0,2474.84,2852.24,1.0
o_*[30],7.39,0.05,7.31,7.48,0.0,0.0,2380.96,2727.16,1.0
o_*[31],7.52,0.05,7.44,7.61,0.0,0.0,2380.96,2727.16,1.0
o_*[32],7.61,0.05,7.53,7.7,0.0,0.0,2380.96,2727.16,1.0
o_*[33],7.51,0.05,7.43,7.6,0.0,0.0,2380.96,2727.16,1.0
o_*[34],7.46,0.05,7.38,7.55,0.0,0.0,2380.96,2727.16,1.0
o_*[35],7.29,0.04,7.22,7.36,0.0,0.0,2707.49,2978.17,1.0
o_*[36],7.22,0.04,7.15,7.29,0.0,0.0,2707.49,2978.17,1.0
risk_R[0],0.65,0.1,0.51,0.87,0.0,0.0,4279.57,3267.37,1.0
risk_R[1],0.52,0.08,0.4,0.68,0.0,0.0,4936.49,3710.65,1.0
risk_R[2],0.43,0.05,0.34,0.52,0.0,0.0,5332.23,3146.92,1.0
risk_R[3],0.37,0.04,0.31,0.43,0.0,0.0,5573.19,3302.2,1.0
risk_R[4],0.34,0.03,0.31,0.38,0.0,0.0,5145.69,3462.74,1.0
risk_R[5],0.33,0.02,0.31,0.36,0.0,0.0,4800.52,3489.52,1.0
risk_R[6],0.33,0.01,0.31,0.36,0.0,0.0,4301.67,3382.86,1.0
