,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
risk_ICU[34],0.71,0.09,0.59,0.86,0.0,0.0,2122.28,2063.84,1.0
risk_ICU[35],0.76,0.09,0.63,0.88,0.0,0.0,2010.46,2332.01,1.0
risk_ICU[36],0.8,0.08,0.67,0.9,0.0,0.0,1987.08,2256.3,1.0
d_ICU[0],0.97,0.01,0.96,0.98,0.0,0.0,2236.07,2221.15,1.0
d_ICU[1],0.96,0.01,0.95,0.98,0.0,0.0,2218.03,2537.96,1.0
d_ICU[2],0.95,0.01,0.93,0.97,0.0,0.0,2506.09,2503.15,1.0
d_ICU[3],0.95,0.01,0.93,0.97,0.0,0.0,2560.59,2471.08,1.0
d_ICU[4],0.94,0.01,0.93,0.96,0.0,0.0,2495.21,2481.79,1.0
d_ICU[5],0.95,0.01,0.93,0.96,0.0,0.0,2390.26,2311.58,1.0
d_ICU[6],0.95,0.01,0.93,0.97,0.0,0.0,2303.98,1857.47,1.0
d_ICU[7],0.95,0.01,0.94,0.97,0.0,0.0,2218.75,1793.19,1.0
d_ICU[8],0.96,0.01,0.94,0.97,0.0,0.0,2157.96,1740.97,1.0
d_ICU[9],0.96,0.01,0.95,0.98,0.0,0.0,2105.89,1944.49,1.0
d_ICU[10],0.96,0.01,0.95,0.98,0.0,0.0,2067.23,2091.6,1.0
d_ICU[11],0.97,0.01,0.95,0.98,0.0,0.0,2042.58,2023.03,1.0
d_ICU[12],0.97,0.01,0.96,0.98,0.0,0.0,2028.21,1962.92,1.0
d_ICU[13],0.97,0.01,0.96,0.98,0.0,0.0,2015.0,2015.5,1.0
d_ICU[14],0.97,0.01,0.96,0.98,0.0,0.0,2032.13,1882.14,1.0
d_ICU[15],0.97,0.01,0.96,0.98,0.0,0.0,2044.24,1856.28,1.0
d_ICU[16],0.97,0.01,0.96,0.98,0.0,0.0,2054.67,1915.41,1.0
d_ICU[17],0.97,0.01,0.96,0.98,0.0,0.0,2065.87,1954.71,1.0
d_ICU[18],0.97,0.0,0.96,0.98,0.0,0.0,2083.93,1858.24,1.0
d_ICU[19],0.97,0.0,0.97,0.98,0.0,0.0,2104.51,1773.23,1.0
d_ICU[20],0.97,0.0,0.97,0.98,0.0,0.0,2116.02,1718.41,1.0
d_ICU[21],0.97,0.0,0.97,0.98,0.0,0.0,2126.77,1764.75,1.0
d_ICU[22],0.97,0.0,0.97,0.98,0.0,0.0,2139.81,1756.28,1.0
d_ICU[23],0.97,0.0,0.97,0.98,0.0,0.0,2149.54,1806.27,1.0
d_ICU[24],0.98,0.0,0.97,0.98,0.0,0.0,2158.56,1823.83,1.0
d_ICU[25],0.98,0.0,0.97,0.98,0.0,0.0,2170.21,1789.69,1.0
