date;BundeslandID;outOfHomeDuration;percentageChangeComparedToBeforeCorona
20220812;Sachsen-Anhalt;7.94;2
20220812;Rheinland-Pfalz;8.0;-4
20220812;Schleswig-Holstein;8.040000000000001;6
20220819;Baden-Württemberg;8.31;4
20220819;Hessen;7.96;-1
20220819;Berlin;7.54;-3
20220819;Brandenburg;7.99;8
20220819;Sachsen;7.76;2
20220819;Bayern;8.17;2
20220819;Nordrhein-Westfalen;8.93;18
20220819;Hamburg;7.78;3
20220819;Mecklenburg-Vorpommern;8.65;10
20220819;Niedersachsen;7.94;0
20220819;Deutschland;8.23;5
20220819;Bremen;7.24;-10
20220819;Thüringen;7.99;1
20220819;Saarland;7.34;-5
20220819;Sachsen-Anhalt;7.96;3
20220819;Rheinland-Pfalz;8.01;-3
20220819;Schleswig-Holstein;8.28;9
20220826;Baden-Württemberg;8.48;6
20220826;Hessen;8.06;0
20220826;Berlin;7.99;2
20220826;Brandenburg;8.33;12
20220826;Sachsen;7.9;3
20220826;Bayern;8.48;6
20220826;Nordrhein-Westfalen;8.92;18
20220826;Hamburg;8.0;6
20220826;Mecklenburg-Vorpommern;8.76;11
20220826;Niedersachsen;8.21;3
20220826;Deutschland;8.4;7
20220826;Bremen;7.42;-8
20220826;Thüringen;8.19;4
20220826;Saarland;7.390000000000001;-4
20220826;Sachsen-Anhalt;8.22;6
20220826;Rheinland-Pfalz;8.09;-2
20220826;Schleswig-Holstein;8.42;11
20220902;Baden-Württemberg;8.59;7
20220902;Hessen;8.39;4
20220902;Berlin;8.28;6
20220902;Brandenburg;8.42;14
20220902;Sachsen;8.41;10
20220902;Bayern;8.63;8
20220902;Nordrhein-Westfalen;9.040000000000001;20
20220902;Hamburg;8.02;6
20220902;Mecklenburg-Vorpommern;8.86;12
20220902;Niedersachsen;8.64;9
20220902;Deutschland;8.620000000000001;10
20220902;Bremen;8.01;0
20220902;Thüringen;8.67;10
20220902;Saarland;7.66;-1
20220902;Sachsen-Anhalt;8.68;12
20220902;Rheinland-Pfalz;8.39;1
20220902;Schleswig-Holstein;8.46;11
20220909;Baden-Württemberg;8.48;6
20220909;Hessen;8.58;6
20220909;Berlin;8.15;4
20220909;Brandenburg;8.31;12
20220909;Sachsen;8.2;7
20220909;Bayern;8.5;6
20220909;Nordrhein-Westfalen;8.84;17
20220909;Hamburg;7.78;3
20220909;Mecklenburg-Vorpommern;8.620000000000001;9
20220909;Niedersachsen;8.47;7
20220909;Deutschland;8.52;9
20220909;Bremen;7.75;-4
20220909;Thüringen;8.57;9
20220909;Saarland;7.94;3
20220909;Sachsen-Anhalt;8.52;10
20220909;Rheinland-Pfalz;8.68;5
20220909;Schleswig-Holstein;8.24;9
20220916;Baden-Württemberg;8.74;9
20220916;Hessen;8.63;7
20220916;Berlin;8.1;4
20220916;Brandenburg;8.27;11
20220916;Sachsen;8.08;6
20220916;Bayern;8.65;8
20220916;Nordrhein-Westfalen;8.77;16
20220916;Hamburg;7.79;3
20220916;Mecklenburg-Vorpommern;8.790000000000001;11
20220916;Niedersachsen;8.46;7
20220916;Deutschland;8.540000000000001;9
20220916;Bremen;7.67;-5
20220916;Thüringen;8.41;7
20220916;Saarland;7.97;3
20220916;Sachsen-Anhalt;8.34;8
20220916;Rheinland-Pfalz;8.67;4
20220916;Schleswig-Holstein;8.21;8
20220923;Baden-Württemberg;8.77;10
20220923;Hessen;8.51;5
20220923;Berlin;8.02;3
20220923;Brandenburg;8.22;11
20220923;Sachsen;8.11;6
20220923;Bayern;8.75;9
20220923;Nordrhein-Westfalen;8.75;16
20220923;Hamburg;7.8500000000000005;4
20220923;Mecklenburg-Vorpommern;8.76;11
20220923;Niedersachsen;8.43;6
20220923;Deutschland;8.53;9
20220923;Bremen;7.63;-5
20220923;Thüringen;8.34;6
20220923;Saarland;7.84;2
20220923;Sachsen-Anhalt;8.42;9
20220923;Rheinland-Pfalz;8.56;3
20220923;Schleswig-Holstein;8.24;8
20220930;Baden-Württemberg;8.64;8
20220930;Hessen;8.58;6
20220930;Berlin;8.16;5
20220930;Brandenburg;8.3;12
20220930;Sachsen;8.19;7
20220930;Bayern;8.52;6
20220930;Nordrhein-Westfalen;8.2;8
20220930;Hamburg;7.73;3
20220930;Mecklenburg-Vorpommern;8.89;13
20220930;Niedersachsen;8.52;7
20220930;Deutschland;8.41;7
20220930;Bremen;7.75;-4
20220930;Thüringen;8.71;10
20220930;Saarland;7.8500000000000005;2
20220930;Sachsen-Anhalt;8.67;12
20220930;Rheinland-Pfalz;8.55;3
20220930;Schleswig-Holstein;8.31;9
20221007;Baden-Württemberg;8.83;10
20221007;Hessen;8.540000000000001;6
20221007;Berlin;8.26;6
20221007;Brandenburg;8.45;14
20221007;Sachsen;8.370000000000001;10
20221007;Bayern;8.72;9
20221007;Nordrhein-Westfalen;7.78;3
20221007;Hamburg;7.87;4
20221007;Mecklenburg-Vorpommern;9.0;14
20221007;Niedersachsen;8.61;9
20221007;Deutschland;8.0;2
20221007;Bremen;7.8500000000000005;-2
20221007;Thüringen;8.84;12
20221007;Saarland;7.8;1
20221007;Sachsen-Anhalt;8.75;13
20221007;Rheinland-Pfalz;8.61;4
20221007;Schleswig-Holstein;8.43;11
20221014;Baden-Württemberg;8.64;8
20221014;Hessen;8.43;4
20221014;Berlin;8.17;5
20221014;Brandenburg;8.34;13
20221014;Sachsen;8.28;8
20221014;Bayern;8.58;7
20221014;Nordrhein-Westfalen;7.6000000000000005;1
20221014;Hamburg;7.42;-2
20221014;Mecklenburg-Vorpommern;8.58;9
20221014;Niedersachsen;8.53;8
20221014;Deutschland;8.26;5
20221014;Bremen;7.66;-5
20221014;Thüringen;8.76;11
20221014;Saarland;7.74;0
20221014;Sachsen-Anhalt;8.71;12
20221014;Rheinland-Pfalz;8.47;2
20221014;Schleswig-Holstein;7.99;5
20221021;Baden-Württemberg;8.68;9
20221021;Hessen;8.43;4
20221021;Berlin;8.1;4
20221021;Brandenburg;8.31;12
20221021;Sachsen;7.91;4
20221021;Bayern;8.63;8
20221021;Nordrhein-Westfalen;7.98;6
20221021;Hamburg;7.36;-2
20221021;Mecklenburg-Vorpommern;8.89;13
20221021;Niedersachsen;8.14;3
20221021;Deutschland;8.27;5
20221021;Bremen;7.33;-9
20221021;Thüringen;8.39;6
20221021;Saarland;7.74;0
20221021;Sachsen-Anhalt;8.620000000000001;11
20221021;Rheinland-Pfalz;8.16;-2
20221021;Schleswig-Holstein;7.92;4
20221028;Baden-Württemberg;8.82;10
20221028;Hessen;8.17;1
20221028;Berlin;7.8500000000000005;1
20221028;Brandenburg;8.040000000000001;8
20221028;Sachsen;7.98;4
20221028;Bayern;8.75;9
20221028;Nordrhein-Westfalen;8.21;9
20221028;Hamburg;7.78;3
20221028;Mecklenburg-Vorpommern;8.950000000000001;13
20221028;Niedersachsen;8.19;3
20221028;Deutschland;8.34;6
20221028;Bremen;7.3500000000000005;-9
20221028;Thüringen;8.39;6
20221028;Saarland;7.5;-3
20221028;Sachsen-Anhalt;8.370000000000001;8
20221028;Rheinland-Pfalz;8.23;-1
20221028;Schleswig-Holstein;8.35;10
20221104;Baden-Württemberg;8.17;2
20221104;Hessen;8.25;2
20221104;Berlin;7.58;-3
20221104;Brandenburg;7.73;4
20221104;Sachsen;8.08;6
20221104;Bayern;8.13;1
20221104;Nordrhein-Westfalen;7.97;5
20221104;Hamburg;7.59;1
20221104;Mecklenburg-Vorpommern;8.55;8
20221104;Niedersachsen;8.41;6
20221104;Deutschland;7.76;-1
20221104;Bremen;7.51;-7
20221104;Thüringen;8.51;8
20221104;Saarland;7.22;-6
20221104;Sachsen-Anhalt;8.14;5
20221104;Rheinland-Pfalz;8.24;-1
20221104;Schleswig-Holstein;8.17;8
20221111;Baden-Württemberg;8.53;7
20221111;Hessen;8.290000000000001;3
20221111;Berlin;7.96;2
20221111;Brandenburg;8.07;9
20221111;Sachsen;8.09;6
20221111;Bayern;8.47;6
20221111;Nordrhein-Westfalen;7.98;6
20221111;Hamburg;7.55;0
20221111;Mecklenburg-Vorpommern;8.55;8
20221111;Niedersachsen;8.28;4
20221111;Deutschland;8.24;5
20221111;Bremen;7.54;-6
20221111;Thüringen;8.48;8
20221111;Saarland;7.63;-1
20221111;Sachsen-Anhalt;8.5;10
20221111;Rheinland-Pfalz;8.370000000000001;1
20221111;Schleswig-Holstein;8.15;7
20221118;Baden-Württemberg;8.57;7
20221118;Hessen;8.25;2
20221118;Berlin;7.8500000000000005;1
20221118;Brandenburg;7.99;8
20221118;Sachsen;7.890000000000001;3
20221118;Bayern;8.45;5
20221118;Nordrhein-Westfalen;8.07;7
20221118;Hamburg;7.47;-1
20221118;Mecklenburg-Vorpommern;8.31;5
20221118;Niedersachsen;8.21;3
20221118;Deutschland;8.18;4
20221118;Bremen;7.33;-9
20221118;Thüringen;8.39;6
20221118;Saarland;7.53;-2
20221118;Sachsen-Anhalt;8.32;7
20221118;Rheinland-Pfalz;8.2;-1
20221118;Schleswig-Holstein;8.01;5
20221125;Baden-Württemberg;8.45;6
20221125;Hessen;7.97;-1
20221125;Berlin;7.62;-2
20221125;Brandenburg;7.8100000000000005;5
20221125;Sachsen;7.75;1
20221125;Bayern;8.36;4
20221125;Nordrhein-Westfalen;7.88;4
20221125;Hamburg;7.29;-3
20221125;Mecklenburg-Vorpommern;8.1;3
20221125;Niedersachsen;8.03;1
20221125;Deutschland;8.03;2
20221125;Bremen;7.25;-10
20221125;Thüringen;8.2;4
20221125;Saarland;7.42;-4
20221125;Sachsen-Anhalt;8.19;6
20221125;Rheinland-Pfalz;8.040000000000001;-3
20221125;Schleswig-Holstein;7.78;2
20221202;Baden-Württemberg;8.44;6
20221202;Hessen;7.98;-1
20221202;Berlin;7.43;-5
20221202;Brandenburg;7.76;5
20221202;Sachsen;7.57;-1
20221202;Bayern;8.41;5
20221202;Nordrhein-Westfalen;7.8;3
20221202;Hamburg;7.1000000000000005;-6
20221202;Mecklenburg-Vorpommern;8.1;3
20221202;Niedersachsen;7.94;0
20221202;Deutschland;7.97;2
20221202;Bremen;6.96;-13
20221202;Thüringen;8.05;2
20221202;Saarland;7.37;-4
20221202;Sachsen-Anhalt;7.84;1
20221202;Rheinland-Pfalz;8.06;-3
20221202;Schleswig-Holstein;7.69;1
20221209;Baden-Württemberg;8.41;5
20221209;Hessen;7.96;-1
20221209;Berlin;7.2700000000000005;-7
20221209;Brandenburg;7.63;3
20221209;Sachsen;7.59;-1
20221209;Bayern;8.42;5
20221209;Nordrhein-Westfalen;7.74;2
20221209;Hamburg;7.1000000000000005;-6
20221209;Mecklenburg-Vorpommern;7.96;1
20221209;Niedersachsen;7.88;-1
20221209;Deutschland;7.94;1
20221209;Bremen;6.91;-14
20221209;Thüringen;8.14;3
20221209;Saarland;7.33;-5
20221209;Sachsen-Anhalt;7.96;3
20221209;Rheinland-Pfalz;8.0;-4
20221209;Schleswig-Holstein;7.67;1
20221216;Baden-Württemberg;8.35;4
20221216;Hessen;7.88;-2
20221216;Berlin;7.19;-8
20221216;Brandenburg;7.5600000000000005;2
20221216;Sachsen;7.33;-4
20221216;Bayern;8.38;4
20221216;Nordrhein-Westfalen;7.76;3
20221216;Hamburg;6.98;-7
20221216;Mecklenburg-Vorpommern;7.8;-1
20221216;Niedersachsen;7.72;-3
20221216;Deutschland;7.86;0
20221216;Bremen;6.72;-16
20221216;Thüringen;7.96;1
20221216;Saarland;7.42;-4
20221216;Sachsen-Anhalt;7.8100000000000005;1
20221216;Rheinland-Pfalz;7.97;-4
20221216;Schleswig-Holstein;7.47;-2
20221223;Baden-Württemberg;7.95;-1
20221223;Hessen;7.38;-9
20221223;Berlin;6.84;-12
20221223;Brandenburg;7.05;-5
20221223;Sachsen;6.93;-9
20221223;Bayern;8.1;1
20221223;Nordrhein-Westfalen;7.4;-2
20221223;Hamburg;6.82;-10
20221223;Mecklenburg-Vorpommern;7.390000000000001;-6
20221223;Niedersachsen;7.34;-7
20221223;Deutschland;7.49;-4
20221223;Bremen;6.41;-20
20221223;Thüringen;7.5200000000000005;-5
20221223;Saarland;6.87;-11
20221223;Sachsen-Anhalt;7.34;-5
20221223;Rheinland-Pfalz;7.5200000000000005;-9
20221223;Schleswig-Holstein;7.28;-4
20221230;Baden-Württemberg;7.17;-10
20221230;Hessen;6.71;-17
20221230;Berlin;6.2;-20
20221230;Brandenburg;6.45;-13
20221230;Sachsen;6.28;-18
20221230;Bayern;7.22;-10
20221230;Nordrhein-Westfalen;6.5600000000000005;-13
20221230;Hamburg;6.0;-20
20221230;Mecklenburg-Vorpommern;7.0200000000000005;-11
20221230;Niedersachsen;6.63;-16
20221230;Deutschland;6.5600000000000005;-16
20221230;Bremen;5.66;-30
20221230;Thüringen;6.84;-13
20221230;Saarland;6.07;-21
20221230;Sachsen-Anhalt;6.69;-14
20221230;Rheinland-Pfalz;6.72;-19
20221230;Schleswig-Holstein;6.55;-14
