,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
risk_H[13],0.36,0.03,0.31,0.39,0.0,0.0,542.83,155.86,1.01
risk_H[14],0.35,0.02,0.33,0.39,0.0,0.0,731.41,175.46,1.01
risk_H[15],0.34,0.02,0.33,0.37,0.0,0.0,861.11,187.26,1.0
risk_H[16],0.34,0.02,0.33,0.37,0.0,0.0,848.36,126.92,1.01
risk_H[17],0.34,0.02,0.33,0.36,0.0,0.0,873.88,542.05,1.0
risk_H[18],0.34,0.02,0.33,0.36,0.0,0.0,1125.94,880.1,1.0
risk_H[19],0.34,0.02,0.33,0.36,0.0,0.0,1210.69,1560.93,1.0
risk_H[20],0.34,0.02,0.33,0.36,0.0,0.0,1202.63,1572.34,1.0
risk_H[21],0.34,0.02,0.33,0.36,0.0,0.0,1096.71,622.12,1.0
risk_H[22],0.34,0.02,0.33,0.36,0.0,0.0,1143.22,341.89,1.0
risk_H[23],0.34,0.02,0.33,0.36,0.0,0.0,774.81,190.42,1.01
risk_H[24],0.34,0.02,0.33,0.36,0.0,0.0,457.33,169.86,1.01
risk_H[25],0.35,0.02,0.33,0.36,0.0,0.0,407.59,170.14,1.01
risk_H[26],0.35,0.02,0.34,0.36,0.0,0.0,432.53,170.55,1.01
risk_H[27],0.36,0.02,0.34,0.37,0.0,0.0,403.53,163.99,1.01
risk_H[28],0.37,0.02,0.34,0.39,0.0,0.0,476.16,194.15,1.01
risk_H[29],0.39,0.03,0.34,0.43,0.0,0.0,749.4,317.59,1.0
risk_H[30],0.43,0.05,0.34,0.5,0.0,0.0,1898.78,1622.47,1.0
risk_H[31],0.5,0.08,0.34,0.62,0.0,0.0,2105.51,1791.78,1.0
risk_H[32],0.57,0.1,0.35,0.73,0.0,0.0,1600.95,1655.52,1.0
risk_H[33],0.64,0.11,0.44,0.84,0.0,0.0,1114.08,1346.41,1.0
risk_H[34],0.69,0.11,0.48,0.88,0.0,0.0,819.32,938.85,1.01
risk_H[35],0.74,0.11,0.53,0.89,0.01,0.0,618.44,210.61,1.01
risk_H[36],0.77,0.1,0.59,0.9,0.01,0.01,497.38,103.44,1.01
d_H[0],0.97,0.01,0.95,0.98,0.0,0.0,1406.94,2238.63,1.0
d_H[1],0.96,0.01,0.94,0.98,0.0,0.0,1201.1,2171.43,1.0
d_H[2],0.95,0.01,0.93,0.98,0.0,0.0,840.97,451.58,1.01
d_H[3],0.95,0.01,0.93,0.97,0.0,0.0,494.21,134.92,1.01
d_H[4],0.95,0.01,0.94,0.97,0.0,0.0,409.17,106.59,1.01
d_H[5],0.95,0.01,0.94,0.97,0.0,0.0,419.83,96.58,1.01
d_H[6],0.96,0.01,0.94,0.98,0.0,0.0,546.73,207.87,1.01
d_H[7],0.96,0.01,0.94,0.98,0.0,0.0,743.7,1472.76,1.01
d_H[8],0.96,0.01,0.95,0.98,0.0,0.0,1085.88,1811.41,1.0
d_H[9],0.97,0.01,0.95,0.98,0.0,0.0,1445.02,1771.99,1.0
d_H[10],0.97,0.01,0.95,0.98,0.0,0.0,1621.36,1623.9,1.0
d_H[11],0.97,0.01,0.96,0.98,0.0,0.0,1721.62,1619.56,1.0
d_H[12],0.97,0.01,0.96,0.98,0.0,0.0,1775.54,2193.76,1.0
d_H[13],0.97,0.01,0.96,0.98,0.0,0.0,1828.42,1962.76,1.0
d_H[14],0.97,0.01,0.96,0.98,0.0,0.0,1850.93,1953.38,1.0
d_H[15],0.97,0.01,0.96,0.98,0.0,0.0,1845.97,1911.64,1.0
d_H[16],0.97,0.01,0.96,0.98,0.0,0.0,1829.88,1995.26,1.0
d_H[17],0.97,0.01,0.96,0.98,0.0,0.0,1806.86,1790.22,1.0
d_H[18],0.97,0.01,0.96,0.98,0.0,0.0,1785.08,1851.85,1.0
d_H[19],0.97,0.01,0.96,0.98,0.0,0.0,1760.45,1862.97,1.0
d_H[20],0.97,0.01,0.96,0.98,0.0,0.0,1737.95,1791.12,1.0
d_H[21],0.97,0.01,0.96,0.98,0.0,0.0,1704.71,1817.9,1.0
d_H[22],0.97,0.01,0.96,0.98,0.0,0.0,1633.41,1798.72,1.0
d_H[23],0.97,0.01,0.96,0.98,0.0,0.0,1449.25,1288.98,1.0
d_H[24],0.97,0.01,0.96,0.98,0.0,0.0,1254.14,1279.89,1.0
d_H[25],0.97,0.01,0.96,0.98,0.0,0.0,1119.26,939.59,1.0
d_H[26],0.97,0.01,0.96,0.98,0.0,0.0,1018.84,944.22,1.0
d_H[27],0.97,0.01,0.96,0.98,0.0,0.0,930.57,751.78,1.0
d_H[28],0.97,0.01,0.96,0.98,0.0,0.0,971.46,683.31,1.0
d_H[29],0.97,0.01,0.96,0.98,0.0,0.0,1257.22,1359.89,1.0
d_H[30],0.97,0.01,0.95,0.98,0.0,0.0,2099.84,2265.44,1.0
d_H[31],0.96,0.01,0.94,0.98,0.0,0.0,2375.97,2521.45,1.0
d_H[32],0.95,0.01,0.93,0.97,0.0,0.0,2511.62,2612.31,1.0
d_H[33],0.95,0.01,0.93,0.97,0.0,0.0,2396.3,2167.43,1.0
d_H[34],0.94,0.01,0.92,0.97,0.0,0.0,1151.19,1573.5,1.0
d_H[35],0.94,0.01,0.92,0.96,0.0,0.0,739.0,603.74,1.01
d_H[36],0.94,0.01,0.92,0.96,0.0,0.0,537.79,281.19,1.01
s[0],0.95,0.01,0.93,0.97,0.0,0.0,1554.77,1668.11,1.0
s[1],0.95,0.01,0.93,0.97,0.0,0.0,1554.77,1668.11,1.0
s[2],0.95,0.01,0.93,0.97,0.0,0.0,1554.77,1668.11,1.0
s[3],0.97,0.01,0.95,0.98,0.0,0.0,1554.77,1668.11,1.0
s[4],0.97,0.01,0.95,0.98,0.0,0.0,1554.77,1668.11,1.0
s[5],1.0,0.0,0.99,1.0,0.0,0.0,1554.77,1668.11,1.0
s[6],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
