,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
k[28],0.21,0.04,0.13,0.28,0.0,0.0,3252.74,2733.14,1.0
k[29],0.21,0.04,0.13,0.28,0.0,0.0,3252.74,2733.14,1.0
k[30],0.24,0.05,0.16,0.33,0.0,0.0,3252.74,2733.14,1.0
k[31],0.24,0.05,0.16,0.33,0.0,0.0,3252.74,2733.14,1.0
k[32],0.24,0.05,0.16,0.33,0.0,0.0,3252.74,2733.14,1.0
k[33],0.24,0.05,0.16,0.33,0.0,0.0,3252.74,2733.14,1.0
k[34],0.24,0.05,0.16,0.33,0.0,0.0,3252.74,2733.14,1.0
k[35],0.28,0.05,0.18,0.38,0.0,0.0,3252.74,2733.14,1.0
k[36],0.28,0.05,0.18,0.38,0.0,0.0,3252.74,2733.14,1.0
h[0],0.26,0.06,0.15,0.37,0.0,0.0,4048.31,2943.28,1.0
h[1],0.26,0.06,0.15,0.37,0.0,0.0,4048.31,2943.28,1.0
h[2],0.26,0.06,0.15,0.37,0.0,0.0,4048.31,2943.28,1.0
h[3],0.26,0.06,0.15,0.37,0.0,0.0,4048.31,2943.28,1.0
h[4],0.21,0.05,0.12,0.29,0.0,0.0,4048.31,2943.28,1.0
h[5],0.21,0.05,0.12,0.29,0.0,0.0,4048.31,2943.28,1.0
h[6],0.21,0.05,0.12,0.29,0.0,0.0,4048.31,2943.28,1.0
h[7],0.21,0.05,0.12,0.29,0.0,0.0,4048.31,2943.28,1.0
h[8],0.21,0.05,0.12,0.29,0.0,0.0,4048.31,2943.28,1.0
h[9],0.01,0.0,0.01,0.01,0.0,0.0,4048.31,2943.28,1.0
h[10],0.01,0.0,0.01,0.01,0.0,0.0,4048.31,2943.28,1.0
h[11],0.01,0.0,0.01,0.01,0.0,0.0,4048.31,2943.28,1.0
h[12],0.01,0.0,0.01,0.01,0.0,0.0,4048.31,2943.28,1.0
h[13],-0.13,0.03,-0.19,-0.08,0.0,0.0,4048.31,2943.28,1.0
h[14],-0.13,0.03,-0.19,-0.08,0.0,0.0,4048.31,2943.28,1.0
h[15],-0.13,0.03,-0.19,-0.08,0.0,0.0,4048.31,2943.28,1.0
h[16],-0.13,0.03,-0.19,-0.08,0.0,0.0,4048.31,2943.28,1.0
h[17],-0.04,0.01,-0.06,-0.03,0.0,0.0,4048.31,2943.28,1.0
h[18],-0.04,0.01,-0.06,-0.03,0.0,0.0,4048.31,2943.28,1.0
h[19],-0.04,0.01,-0.06,-0.03,0.0,0.0,4048.31,2943.28,1.0
h[20],-0.04,0.01,-0.06,-0.03,0.0,0.0,4048.31,2943.28,1.0
h[21],-0.04,0.01,-0.06,-0.03,0.0,0.0,4048.31,2943.28,1.0
h[22],-0.16,0.04,-0.23,-0.1,0.0,0.0,4048.31,2943.28,1.0
h[23],-0.16,0.04,-0.23,-0.1,0.0,0.0,4048.31,2943.28,1.0
h[24],-0.16,0.04,-0.23,-0.1,0.0,0.0,4048.31,2943.28,1.0
h[25],-0.16,0.04,-0.23,-0.1,0.0,0.0,4048.31,2943.28,1.0
h[26],-0.2,0.05,-0.28,-0.12,0.0,0.0,4048.31,2943.28,1.0
h[27],-0.2,0.05,-0.28,-0.12,0.0,0.0,4048.31,2943.28,1.0
h[28],-0.2,0.05,-0.28,-0.12,0.0,0.0,4048.31,2943.28,1.0
h[29],-0.2,0.05,-0.28,-0.12,0.0,0.0,4048.31,2943.28,1.0
h[30],-0.09,0.02,-0.12,-0.05,0.0,0.0,4048.31,2943.28,1.0
h[31],-0.09,0.02,-0.12,-0.05,0.0,0.0,4048.31,2943.28,1.0
h[32],-0.09,0.02,-0.12,-0.05,0.0,0.0,4048.31,2943.28,1.0
h[33],-0.09,0.02,-0.12,-0.05,0.0,0.0,4048.31,2943.28,1.0
h[34],-0.09,0.02,-0.12,-0.05,0.0,0.0,4048.31,2943.28,1.0
h[35],-0.03,0.01,-0.04,-0.02,0.0,0.0,4048.31,2943.28,1.0
h[36],-0.03,0.01,-0.04,-0.02,0.0,0.0,4048.31,2943.28,1.0
o_*[0],6.6,0.13,6.35,6.83,0.0,0.0,3302.52,2362.8,1.0
o_*[1],6.17,0.13,5.92,6.4,0.0,0.0,3302.52,2362.8,1.0
o_*[2],6.21,0.13,5.96,6.44,0.0,0.0,3302.52,2362.8,1.0
o_*[3],6.84,0.13,6.59,7.07,0.0,0.0,3302.52,2362.8,1.0
o_*[4],6.93,0.12,6.7,7.15,0.0,0.0,3272.62,2495.53,1.0
o_*[5],7.23,0.12,7.0,7.45,0.0,0.0,3272.62,2495.53,1.0
o_*[6],7.15,0.12,6.92,7.37,0.0,0.0,3272.62,2495.53,1.0
o_*[7],6.74,0.12,6.51,6.96,0.0,0.0,3272.62,2495.53,1.0
o_*[8],7.25,0.12,7.02,7.47,0.0,0.0,3272.62,2495.53,1.0
o_*[9],7.19,0.09,7.02,7.36,0.0,0.0,3248.47,2693.66,1.0
o_*[10],7.35,0.09,7.18,7.52,0.0,0.0,3248.47,2693.66,1.0
o_*[11],7.62,0.09,7.45,7.79,0.0,0.0,3248.47,2693.66,1.0
o_*[12],7.55,0.09,7.38,7.72,0.0,0.0,3248.47,2693.66,1.0
o_*[13],7.74,0.08,7.6,7.88,0.0,0.0,3810.58,2617.29,1.0
o_*[14],7.72,0.08,7.58,7.86,0.0,0.0,3810.58,2617.29,1.0
o_*[15],7.67,0.08,7.53,7.81,0.0,0.0,3810.58,2617.29,1.0
o_*[16],7.57,0.08,7.43,7.71,0.0,0.0,3810.58,2617.29,1.0
o_*[17],7.64,0.05,7.54,7.74,0.0,0.0,3462.25,2713.85,1.0
o_*[18],7.7,0.05,7.6,7.8,0.0,0.0,3462.25,2713.85,1.0
o_*[19],7.42,0.05,7.32,7.52,0.0,0.0,3462.25,2713.85,1.0
o_*[20],7.81,0.05,7.71,7.91,0.0,0.0,3462.25,2713.85,1.0
o_*[21],7.98,0.05,7.88,8.08,0.0,0.0,3462.25,2713.85,1.0
o_*[22],7.86,0.06,7.75,7.97,0.0,0.0,3988.85,2444.07,1.0
o_*[23],7.97,0.06,7.86,8.08,0.0,0.0,3988.85,2444.07,1.0
o_*[24],7.99,0.06,7.88,8.1,0.0,0.0,3988.85,2444.07,1.0
o_*[25],8.1,0.06,7.99,8.21,0.0,0.0,3988.85,2444.07,1.0
o_*[26],7.89,0.06,7.78,8.0,0.0,0.0,4060.86,2529.79,1.0
o_*[27],7.83,0.06,7.72,7.94,0.0,0.0,4060.86,2529.79,1.0
o_*[28],7.6,0.06,7.49,7.71,0.0,0.0,4060.86,2529.79,1.0
o_*[29],7.75,0.06,7.64,7.86,0.0,0.0,4060.86,2529.79,1.0
o_*[30],7.25,0.05,7.16,7.35,0.0,0.0,3791.38,2611.25,1.0
o_*[31],7.38,0.05,7.29,7.48,0.0,0.0,3791.38,2611.25,1.0
o_*[32],7.47,0.05,7.38,7.57,0.0,0.0,3791.38,2611.25,1.0
o_*[33],7.37,0.05,7.28,7.47,0.0,0.0,3791.38,2611.25,1.0
o_*[34],7.32,0.05,7.23,7.42,0.0,0.0,3791.38,2611.25,1.0
o_*[35],7.2,0.05,7.11,7.3,0.0,0.0,3383.43,2698.03,1.0
o_*[36],7.13,0.05,7.04,7.23,0.0,0.0,3383.43,2698.03,1.0
risk_C[0],0.41,0.02,0.37,0.44,0.0,0.0,3954.17,2814.39,1.0
risk_C[1],0.46,0.02,0.42,0.5,0.0,0.0,3692.85,2790.68,1.0
risk_C[2],0.49,0.02,0.47,0.53,0.0,0.0,3469.11,3030.16,1.0
risk_C[3],0.49,0.01,0.47,0.51,0.0,0.0,3459.53,3083.61,1.0
risk_C[4],0.46,0.01,0.44,0.49,0.0,0.0,3476.18,2850.54,1.0
risk_C[5],0.43,0.01,0.41,0.46,0.0,0.0,3664.02,2791.25,1.0
risk_C[6],0.41,0.01,0.38,0.43,0.0,0.0,3533.15,2945.14,1.0
risk_C[7],0.39,0.01,0.37,0.4,0.0,0.0,3532.22,3142.25,1.0
risk_C[8],0.37,0.01,0.36,0.39,0.0,0.0,3654.79,3035.26,1.0
risk_C[9],0.36,0.01,0.35,0.38,0.0,0.0,3701.0,3157.7,1.0
risk_C[10],0.36,0.01,0.35,0.37,0.0,0.0,3762.52,3191.89,1.0
risk_C[11],0.35,0.0,0.35,0.36,0.0,0.0,3742.51,3219.72,1.0
risk_C[12],0.35,0.0,0.35,0.36,0.0,0.0,3928.79,2933.15,1.0
risk_C[13],0.35,0.0,0.35,0.36,0.0,0.0,3737.45,3009.73,1.0
risk_C[14],0.35,0.0,0.35,0.35,0.0,0.0,3209.81,2921.37,1.0
risk_C[15],0.35,0.0,0.35,0.35,0.0,0.0,3100.14,2963.16,1.0
risk_C[16],0.35,0.0,0.35,0.35,0.0,0.0,3403.0,3010.09,1.0
